target_pheno_group	phenotype	var.label	name_fixEffect_pThre	sex.group	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q6_recode	Drinkers versus non-drinkers	S7	females	0.00389776	0.579652669190171	9.79680847661356e-05	0.00703652	-0.0221773	0.00146309591984395	0.00314673243564046	0.00696545	0.0236646	0.000389504145618804	0.00350596100579702	0.00666644	-0.0191316	0.00863461011767355	0.00242658498540569	0.00728168	0.0117644	0.0867017406321984	0.000872652189569311	0.00686596	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q6_recode	Drinkers versus non-drinkers	S7	males	-0.00287914	0.678764310368269	5.34539736787765e-05	0.00695129	-0.00680284	0.311800723234796	0.00029608948684755	0.00672476	0.0255408	0.000214999526507012	0.00408392481353095	0.00689367	-0.00220994	0.756384308197077	3.2378288408897e-05	0.00712289	0.0110392	0.0984047728311187	0.000768381360286479	0.0066778	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q6_recode	Drinkers versus non-drinkers	S8	allSexes	0.000541627	0.914903078293947	1.89387715912358e-06	0.00506858	-0.0131969	0.00806647603160321	0.00111289932954516	0.00498002	0.0229241	2.78545969444197e-06	0.00329029639615786	0.00488833	-0.0101807	0.0552753397053724	0.000689225400975432	0.00531075	0.0111588	0.023336578955849	0.000786649750804356	0.00491938	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q6_recode	Drinkers versus non-drinkers	S8	females	0.00240101	0.733373405274125	3.72168089139844e-05	0.00704805	-0.0224588	0.00124648596943193	0.00322318419263444	0.00695297	0.0227076	0.000653485375416342	0.00322844137175851	0.00665754	-0.018975	0.00917971664357462	0.00239425037302601	0.00728007	0.0108896	0.112283704815843	0.000749152575196511	0.00685602	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q6_recode	Drinkers versus non-drinkers	S8	males	-0.0031023	0.655523236904171	6.21324931470989e-05	0.00695358	-0.00635811	0.345887434628986	0.000258325990714665	0.00674432	0.0247972	0.000325182829102085	0.00384995561644955	0.0068914	-0.00186588	0.793173149838779	2.31511950444477e-05	0.00711586	0.0102843	0.12305316723877	0.000668183728469932	0.00666733	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S1	allSexes	-0.464327	0.0170443473118187	0.00116499119296592	0.194569	0.318865	0.100847492679759	0.000553583737320626	0.194309	0.721072	0.000155659835930779	0.00290660643973176	0.19054	-0.256251	0.18760084649665	0.000358681947650398	0.194444	0.487661	0.0110021020949835	0.00130462282622199	0.191732	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S1	females	-0.12042	0.429441208436887	7.8355955670327e-05	0.152382	0.0331884	0.826279424288143	5.99711326387033e-06	0.151204	0.496754	0.000858605977451531	0.00137946826408578	0.148889	0.0559004	0.714901476117239	1.70690052762004e-05	0.15302	-0.123809	0.41002530826275	8.40917430734142e-05	0.150261	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S1	males	-0.895503	0.0158968135315136	0.00433320121584313	0.371143	0.594379	0.110206180467734	0.00192351923525784	0.371998	0.908639	0.0130501868382591	0.0046154251753842	0.365786	-0.649868	0.0799849841143318	0.00230689956201565	0.371047	1.17093	0.00129782414565887	0.00752160961784333	0.363654	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S2	allSexes	-0.718756	0.000203474163434328	0.0027407411255235	0.193368	0.269728	0.164351886554862	0.000394626382282857	0.193943	1.02825	1.00585781400927e-07	0.00589984206048281	0.19283	-0.403691	0.0369422322086133	0.00088998737535997	0.193442	0.755507	8.18425424783401e-05	0.00310699572826591	0.191668	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S2	females	-0.103308	0.499910813450049	5.6620403249866e-05	0.153115	0.0161397	0.915506044268943	1.41294405892845e-06	0.152111	0.6422	2.32188725152175e-05	0.00230135465556256	0.151539	-0.272154	0.0720704265480518	0.000404496860518119	0.151257	0.116558	0.43986415523965	7.39516459705452e-05	0.15088	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S2	males	-1.38695	0.000150789575238026	0.0102053207767947	0.365443	0.502529	0.17255038253966	0.00136979731338008	0.368309	1.39334	0.000155019548710019	0.0108332099349108	0.367796	-0.653812	0.0799229124668928	0.00233448714227924	0.373222	1.46893	5.46085148607349e-05	0.0117453475451029	0.363457	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S3	allSexes	-0.454063	0.0176396401137957	0.00112155343275717	0.191283	0.244821	0.201743383141872	0.000325280588760585	0.191754	1.23519	1.03995057832923e-10	0.00835331747455097	0.190823	-0.281611	0.153627987856248	0.000431433702461044	0.197342	0.853106	8.89380843654106e-06	0.00392773818694594	0.191863	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S3	females	-0.246714	0.102264591995859	0.000331112311997093	0.150946	0.101403	0.502504130259384	5.58036260572763e-05	0.151205	0.667547	8.3758756099391e-06	0.00243980518790747	0.149581	-0.167838	0.272154371906602	0.000153248216860661	0.152815	0.368501	0.0135119171558697	0.000732847954102236	0.149107	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S3	males	-0.632853	0.084663974321745	0.00217867990095145	0.366895	0.363498	0.318502562577975	0.00071707546573712	0.364326	1.85393	3.89817618571827e-07	0.0188182016429269	0.364468	-0.460133	0.228347139746027	0.00115181200585626	0.381883	1.33678	0.000288898193526532	0.00964398257276966	0.36827	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S4	allSexes	-0.553219	0.00386945693718903	0.00167653038742237	0.19144	0.290346	0.134206942569553	0.000456249702650731	0.193832	1.2684	5.8071099259936e-11	0.00878353827705838	0.193323	-0.211393	0.294780739169114	0.000249327704909753	0.201752	0.915446	1.85484794467605e-06	0.00458042131008281	0.191776	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S4	females	-0.235206	0.122995250238998	0.000303049831810768	0.15246	0.0326529	0.830618242229224	5.7705129029151e-06	0.152636	0.85452	1.56708572811142e-08	0.00398658928494106	0.150736	-0.167802	0.282457998915343	0.000157102682523438	0.156095	0.368043	0.0144188637856827	0.000740350012241656	0.150343	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S4	males	-0.842905	0.0197447069291884	0.00389201508570039	0.361362	0.582256	0.113683781564569	0.00183484272763647	0.367964	1.77	2.0100122384565e-06	0.0171042314327649	0.371615	-0.436258	0.25550322191483	0.00106188171642152	0.383581	1.45487	6.61189072119775e-05	0.0115688007441186	0.364063	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S5	allSexes	-0.571096	0.00340789838315961	0.00178165073070972	0.194944	0.0607668	0.75227055598455	2.00668157867197e-05	0.192506	1.17923	8.11495528983758e-10	0.0075770358529484	0.191653	-0.0735746	0.720962982212929	3.05511345756991e-05	0.205982	1.00887	1.91179648820394e-07	0.00549673640394828	0.193491	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S5	females	-0.298036	0.0523316500067518	0.000485223454741684	0.153537	0.097113	0.525662003752181	5.12507790210666e-05	0.153003	0.801912	7.74946362727856e-08	0.00350393247794386	0.148896	-0.0592282	0.709995273011386	1.9798331529081e-05	0.15926	0.396945	0.00951670978170203	0.00085093260881854	0.152994	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S5	males	-0.871196	0.0198333424398999	0.00414606473858496	0.37376	-0.0263795	0.941816759382024	3.78162838732387e-06	0.361395	1.65295	8.10889143636848e-06	0.0148874987278981	0.369697	-0.239975	0.531902986581355	0.000325015089602156	0.383846	1.58925	1.33094453975202e-05	0.0136401433708182	0.364243	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S6	allSexes	-0.58275	0.00296686717973443	0.00187383955962954	0.196053	0.0545301	0.777524335645956	1.6172131572455e-05	0.192986	1.16032	1.37320199691839e-09	0.00725681254344496	0.191205	-0.147164	0.479320915981072	0.000122854137341444	0.208023	0.935113	1.43808042780845e-06	0.0047150827849684	0.193818	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S6	females	-0.346028	0.0250443693464382	0.000660678728237361	0.154353	0.103926	0.495365369766948	5.87412389011839e-05	0.152411	0.759689	3.07599433808719e-07	0.00311072790102718	0.148091	-0.0720247	0.651890514143573	2.94272402810577e-05	0.159636	0.443677	0.0037165342561256	0.00106143881349023	0.15281	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S6	males	-0.841631	0.0249799540486997	0.0039085105279284	0.375228	-0.0492025	0.892447604196195	1.31664598091265e-05	0.363868	1.67344	6.70269951907942e-06	0.01509421875474	0.37089	-0.381987	0.326050318782816	0.000827720640940588	0.388877	1.39441	0.000147217545069913	0.0104843644773754	0.366831	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S7	allSexes	-0.554354	0.0052955505514037	0.00169803595134506	0.198726	-0.0690383	0.723321228360405	2.6130079581582e-05	0.195001	1.05498	4.62173228172558e-08	0.00597056291675988	0.192776	-0.202449	0.332486830174174	0.000232831788632086	0.208883	0.84642	1.27687766390868e-05	0.0038707179999878	0.193786	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S7	females	-0.314308	0.0447060887955854	0.0005458626511568	0.156511	0.099779	0.517383522395306	5.45806683027614e-05	0.154109	0.68459	4.52918120282972e-06	0.00251413114566756	0.149032	-0.0591494	0.711644887947826	1.98752083406467e-05	0.160001	0.341504	0.0258018789289036	0.000630102624307049	0.153124	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S7	males	-0.845767	0.0260957997059821	0.00395251914020432	0.379944	-0.312673	0.393332395818658	0.000535971029940891	0.366244	1.53715	4.36495384287373e-05	0.0126753314632819	0.375456	-0.526625	0.17544276001029	0.00157548381827031	0.388572	1.35616	0.000204309570653606	0.00993668585612494	0.364676	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_all-sexes	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S8	allSexes	-0.547845	0.00587788713199096	0.00166029278434699	0.198816	-0.0869481	0.655898078612958	4.13952302304032e-05	0.195123	1.06574	3.23587002895696e-08	0.0060935593675868	0.192521	-0.218816	0.294418895718101	0.000272823782032497	0.20868	0.859747	8.9732460242518e-06	0.00400134354998403	0.19344	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_females-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S8	females	-0.29927	0.0561274753292372	0.000495445220352283	0.156624	0.0939368	0.541510274799868	4.83171860382353e-05	0.153844	0.656654	1.06215175758365e-05	0.00231335190520965	0.148857	-0.0746039	0.640755216248668	3.17137163903935e-05	0.159858	0.326605	0.0327808153303579	0.000577444382669723	0.152926	0.000714285714285714
phenoGroup4_GSCAN-phenotypes_sex-PRS-interact-exclu_males-only	GSCAN_Q5_Drinks_per_week	Drinks per week in active drinkers	S8	males	-0.855844	0.0245132140749594	0.00405189792808233	0.380329	-0.335064	0.361727755321231	0.000614731754573841	0.3673	1.60281	2.00835258782989e-05	0.0137826459725811	0.375218	-0.536581	0.166755663743457	0.00164056958779808	0.38796	1.39837	0.000124248716585034	0.010585434744993	0.363848	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S1	allSexes	-0.00296574	0.552177311027324	4.89515529119565e-05	0.00498839	0.00225894	0.653622927619341	2.81272817364498e-05	0.00503381	0.0215711	1.71478563322891e-05	0.00261541211437043	0.00501418	-0.00648405	0.194327350310907	0.000232211721089014	0.0049954	0.0176205	0.000430285704462234	0.00174956697669111	0.0050024	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S1	females	-0.0074848	0.205620678043864	0.000311788953641661	0.00591259	0.00341272	0.562363547035136	6.41977322471978e-05	0.00589026	0.0246384	3.74834229095951e-05	0.00341209056612605	0.00596978	-0.00571365	0.331926280934081	0.000180309535178506	0.00588817	0.0237717	5.70466459482631e-05	0.00318430455975702	0.00589999	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S1	males	0.00176194	0.825590909596796	1.72775657571516e-05	0.0079951	-0.00258271	0.752440004501386	3.67679706252118e-05	0.00818738	0.0175797	0.0291833115887843	0.00173707458313101	0.00805684	-0.00694625	0.392078563483295	0.00026649695225983	0.00811509	0.00832439	0.300708092176198	0.000390480143988153	0.00804227	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S2	allSexes	4.76358e-05	0.992462270005726	1.22718641691141e-08	0.0050421	0.00440367	0.380568118266732	0.000107147632590451	0.00502184	0.0266348	8.05718534355843e-08	0.00400775892230194	0.00495865	-0.0081476	0.10440043956349	0.00036519545509196	0.00501672	0.0188853	0.000151901412967424	0.00200839196028662	0.00498299	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S2	females	-0.00155304	0.796023559508961	1.30439431197761e-05	0.00600756	0.00810619	0.170904057077444	0.000363066856030282	0.00591885	0.0297158	4.98713480141226e-07	0.00498858714187414	0.0059016	-0.00959319	0.105466878238085	0.000506281498852429	0.00592435	0.028204	1.54589922999955e-06	0.00447942335399663	0.00586048	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S2	males	0.00228812	0.776489876750443	2.83139986925134e-05	0.00805904	-0.00328261	0.685950287371573	5.95376409972869e-05	0.00811738	0.0227271	0.0041895756734781	0.00291803673776024	0.00793119	-0.00615835	0.448849741169473	0.00020863861948597	0.00813064	0.0077998	0.330150273822429	0.000342584438288867	0.00800837	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S3	allSexes	-0.010478	0.0361360358186744	0.000605865398560542	0.00499956	0.00356371	0.477426937440644	7.00575260495473e-05	0.00501589	0.030274	1.62525937147654e-09	0.00507094103769353	0.00501289	-0.00570381	0.264429271346823	0.000181745049096574	0.00511062	0.0249649	5.41598607672993e-07	0.00346370639195106	0.00497756	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S3	females	-0.00856178	0.150464947087348	0.000404526978324969	0.00595324	0.00825897	0.166496337649519	0.000376271966094726	0.0059683	0.0303294	3.49227328048457e-07	0.00508951718739109	0.00594289	-0.00404759	0.501297741507532	9.1522003172306e-05	0.00601862	0.029472	5.73774248654734e-07	0.0048272592847917	0.00588485	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S3	males	-0.0141483	0.0793851726564628	0.00110465810175423	0.00806258	-0.00280386	0.727680493562044	4.33673350743955e-05	0.00805146	0.0305702	0.000155587398191228	0.00517065436011038	0.00807369	-0.00890412	0.279276873193066	0.00044290899170257	0.00822837	0.0182391	0.0229023612255466	0.00184879270330772	0.0080132	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S4	allSexes	-0.00937936	0.0610386671563269	0.000494887818514518	0.00500631	0.00177748	0.720804261302789	1.77146987667482e-05	0.00497339	0.027818	2.22831756285737e-08	0.00428392439823675	0.00496792	-0.00557728	0.282040638106222	0.000181177643208817	0.00518418	0.0243764	9.74960386087596e-07	0.00334643925503605	0.0049739	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S4	females	-0.00807149	0.174594496806597	0.000366494768192288	0.00594439	0.0033177	0.573287019427078	6.17161110248172e-05	0.00589013	0.029177	6.72431474949944e-07	0.00471271593709832	0.00586203	-0.00541149	0.370426452241515	0.000170566379086628	0.00604111	0.0242737	4.27680100318438e-05	0.00331830094623533	0.00592531	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S4	males	-0.0118613	0.142995596138053	0.000791452643503813	0.00809602	-0.00102828	0.898188621694749	5.92853111916739e-06	0.00803596	0.0287542	0.000351234918872217	0.00457712286653838	0.00803637	-0.00436529	0.599367162235342	0.00011099052627068	0.00830911	0.0238121	0.00272225513215336	0.00319329621333788	0.007938	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S5	allSexes	-0.0149345	0.00333552353384049	0.00124512495188994	0.00508673	0.00231871	0.643480802500184	3.02902481005212e-05	0.00500956	0.0286062	7.90457405010899e-09	0.00454951718825191	0.00495145	-0.00270874	0.60686418236681	4.40428993862905e-05	0.00526401	0.0254488	3.32975740088867e-07	0.00364519925195666	0.00498162	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S5	females	-0.0100614	0.096066447604703	0.000565130038568073	0.00604423	0.00319524	0.590163809484694	5.75197419709547e-05	0.00593202	0.0273418	3.33673633424878e-06	0.00415622617561107	0.00587287	0.00205981	0.734961284558789	2.54680435415993e-05	0.00608408	0.02358	6.53157853843722e-05	0.00312949496165511	0.00589937	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S5	males	-0.0225523	0.00603113143214701	0.00283931281137307	0.00820718	0.000349436	0.965426429792762	6.8793158741327e-07	0.0080611	0.032588	4.41199537880699e-05	0.0059041908047886	0.00796716	-0.00717057	0.392033569145122	0.000308637447649826	0.00837636	0.0271746	0.000719916171500443	0.00415635826658651	0.00802773	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S6	allSexes	-0.0141622	0.00537114742628613	0.00112354286091327	0.00508566	0.00150263	0.764942365099755	1.27660967239187e-05	0.00502538	0.0270756	5.83475069343738e-08	0.00401793114675727	0.00498675	-0.00352762	0.50792696120547	7.48035537592842e-05	0.00532791	0.0246346	8.26870682740074e-07	0.00340057719162886	0.0049936	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S6	females	-0.00735422	0.220277584920611	0.000302971260065821	0.00599862	0.000667631	0.910471351021202	2.52015358130855e-06	0.00593707	0.027215	4.4355760074999e-06	0.00405941066716894	0.00592107	0.000233023	0.969725907586726	3.26404559521768e-07	0.00613954	0.0237903	6.05289497655139e-05	0.00317147611524356	0.00592521	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S6	males	-0.0250151	0.00246959855238135	0.0035053604695587	0.00825747	0.00137907	0.864723906398062	1.07529256289924e-05	0.00809421	0.0295364	0.000238559857953581	0.0047814699755063	0.00802989	-0.00639792	0.449129089341776	0.000246057297111769	0.00845214	0.0250899	0.0018084874955314	0.00352743864511942	0.00803504	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S7	allSexes	-0.0152901	0.00277205527493141	0.00131839396605821	0.00510866	0.00195867	0.698486432302484	2.18566379989347e-05	0.0050562	0.0282576	1.77774694573362e-08	0.00433477818209061	0.00501134	-0.0042828	0.424290732988544	0.000111620704113524	0.0053599	0.0228366	4.60353664008444e-06	0.00295978836702372	0.00498009	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S7	females	-0.00969976	0.107513346333381	0.000530574694332634	0.0060253	0.00205133	0.731929909679002	2.39735240675891e-05	0.00598782	0.0276023	3.48309269814576e-06	0.00413606043525234	0.00594018	0.00307108	0.61745006754123	5.73946522953297e-05	0.00614822	0.0224174	0.000144321423478033	0.00285212300241461	0.00589253	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S7	males	-0.0250475	0.0025524904441048	0.00353796331724422	0.00829559	0.000443857	0.95633270081026	1.12239820440781e-06	0.00810544	0.0319452	8.40213216071473e-05	0.00553997181680122	0.00811291	-0.0116929	0.168106171059264	0.000832019760266701	0.0084816	0.022339	0.00535886447375764	0.00283220852206966	0.00801689	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	alcdep4	DSM-IV alcohol dependence	S8	allSexes	-0.0157348	0.00207173591722838	0.00140235564773948	0.00510726	0.00276173	0.585230138961368	4.34185512591554e-05	0.0050601	0.0286846	1.01568854811344e-08	0.00447957844412163	0.00500185	-0.00461795	0.388538080862693	0.000130156352797041	0.00535524	0.0229312	4.26132048913198e-06	0.00298600068244869	0.00498316	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	alcdep4	DSM-IV alcohol dependence	S8	females	-0.0104311	0.0833445187166444	0.000616305341030657	0.00602243	0.00153046	0.797947048716614	1.33338897503303e-05	0.00597784	0.0269049	5.99668103177149e-06	0.00394096260807259	0.00593574	0.00339825	0.58030977033954	7.04818944633769e-05	0.00614536	0.0223872	0.000148361250907736	0.00284600655874536	0.00589523	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	alcdep4	DSM-IV alcohol dependence	S8	males	-0.0251765	0.00241296067908763	0.00359026432462046	0.00829153	0.00283366	0.727594583473223	4.57097001654324e-05	0.00813436	0.0335309	3.53116323277784e-05	0.00612110699337225	0.00809551	-0.0125836	0.137134335284942	0.000966444073461197	0.00846291	0.0227131	0.00468015249815743	0.0029294707384718	0.00802525	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S1	allSexes	-0.00981353	0.110180422833003	0.00041038409232863	0.00614276	0.015933	0.0108895191002689	0.00107140376676638	0.0062559	-0.00461341	0.452536073208055	9.15965965288397e-05	0.00614111	0.0127808	0.0379136812957453	0.000690791825266957	0.00615597	0.0316812	2.82707967927431e-07	0.0043304900810538	0.00616434	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S1	females	-0.0185825	0.0218634035615392	0.00147145942803567	0.00810169	0.0171826	0.035068135038769	0.00124605099653666	0.00814994	-0.00703956	0.389000134341008	0.000213268277479381	0.00817101	0.00428908	0.59619066242473	7.77963829407611e-05	0.00809367	0.0330431	4.30217233799037e-05	0.00471080764618577	0.00806854	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S1	males	-0.00727747	0.404468241906122	0.000225684044716683	0.00872838	0.0181467	0.0432915411910641	0.0013898034190266	0.00897624	2.68924e-05	0.997552733562442	3.11239247205939e-09	0.0087671	0.0209	0.0183236351505524	0.00184724153066953	0.00885539	0.0305395	0.000511341884905247	0.00402399698538454	0.0087806	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	nicdep4	DSM-IV nicotine dependence	S2	allSexes	-0.0100692	0.104455444401296	0.000419829771224567	0.0062009	0.0193111	0.00192700192423192	0.00157763581526405	0.0062246	-0.00607242	0.323054312586074	0.000159501950508983	0.00614451	0.00969044	0.117153126511891	0.000395542034982923	0.00618399	0.049013	2.73929069644638e-15	0.010357691083826	0.00618897	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	nicdep4	DSM-IV nicotine dependence	S2	females	-0.0125648	0.126967501054982	0.000653724043400554	0.00823113	0.0216587	0.00795325812709374	0.00198452924402154	0.0081564	-0.0125763	0.123260976386962	0.000684145022570795	0.00815814	0.00163933	0.840892137722364	1.13197913795807e-05	0.00816538	0.0535839	4.58315370341597e-11	0.0123796686900189	0.0081154	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	nicdep4	DSM-IV nicotine dependence	S2	males	-0.00936648	0.285591872275868	0.000363275507580737	0.00877004	0.020362	0.0223463650137378	0.00175401618977533	0.00890934	0.00386344	0.657319790732541	6.45640459976215e-05	0.0087082	0.0171153	0.0538081110779988	0.00123388499143242	0.00887243	0.046899	1.04679419337997e-07	0.00948347596532329	0.00879938	0.000714285714285714
