target_pheno_group	phenotype	var.label	name_fixEffect_pThre	name_fix_eff2	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	nicdep4	DSM4 nicotine dependence	S6	PRS	-0.0216266	0.228076770449488	0.00200612000849269	0.017941	0.0481071	0.00642535081779465	0.0100235259931651	0.0176473	0.0526923	0.00321256359878162	0.0116496764101328	0.0178763	0.0266601	0.128124350513193	0.00327100579637416	0.0175198	0.0746797	2.55694608144358e-05	0.0239316123890694	0.0177285	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	nicdep4	DSM4 nicotine dependence	S6	sexPRS	-0.010757	0.325603196287895	0.00132355507825083	0.0109422	-0.00799512	0.460215258668049	0.000732662825865067	0.0108257	-0.0278	0.0116832116225874	0.00850820986860638	0.0110221	-0.00353779	0.738251404113085	0.000150990277748915	0.0105864	-0.00310036	0.776715859565441	0.000108176361887167	0.0109317	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	nicdep4	DSM4 nicotine dependence	S7	PRS	-0.0315035	0.0786061116545498	0.00428468129377595	0.0179091	0.0558182	0.00152079109705393	0.0135925024141662	0.0175978	0.0501265	0.00557554156575591	0.0104412915073122	0.0180794	0.0178566	0.308588494630676	0.0014855333334942	0.0175364	0.0674187	0.000130451604536507	0.0197508578276816	0.0176136	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	nicdep4	DSM4 nicotine dependence	S7	sexPRS	-0.0052594	0.630070661865252	0.000318928950814566	0.0109196	-0.0148767	0.168774908918317	0.00254699695517172	0.0108093	-0.0241539	0.0298894559571293	0.00639531137346451	0.0111207	0.000385719	0.970837661885759	1.82093226634284e-06	0.0105506	0.000208272	0.984682928512908	4.94198048671629e-07	0.0108481	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	nicdep4	DSM4 nicotine dependence	S8	PRS	-0.0289817	0.104662235987182	0.00364197496742625	0.0178584	0.0598924	0.00068070922985493	0.0156382604273411	0.0176222	0.0488613	0.00680095302289425	0.00994852715876618	0.0180486	0.0175386	0.316318883930016	0.0014371890713347	0.0175015	0.0678018	0.000119012927128965	0.0199853571140774	0.0176098	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	nicdep4	DSM4 nicotine dependence	S8	sexPRS	-0.00673004	0.536645736093052	0.00052421571898981	0.0108914	-0.0166931	0.122538428918565	0.00321422802629724	0.0108089	-0.0235108	0.0342884127037977	0.00607760785838214	0.0111054	0.000460252	0.965143136843158	2.5982340908449e-06	0.0105316	-0.000469783	0.965443545664819	2.51628225349399e-06	0.0108432	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S1	PRS	-0.0147868	0.365418742770871	0.00109140649191161	0.0163364	0.0287447	0.0854815808153582	0.00408754231164737	0.0167124	-0.00155866	0.923679529250471	1.22437113753075e-05	0.0162694	0.0538286	0.00118046346600107	0.0143654350778344	0.016589	0.040369	0.0136122168827211	0.00823330633334321	0.0163574	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S1	sexPRS	0.00418692	0.676743022603931	0.000229804172249741	0.0100423	-0.000573718	0.955200213352951	4.3115441378774e-06	0.0102122	0.00106804	0.915225255326316	1.49665821844964e-05	0.0100329	-0.0197663	0.0518680526759364	0.00515294576188805	0.010165	-0.00892925	0.373153743878931	0.00106077124531929	0.0100257	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S2	PRS	-0.0287568	0.081070349655987	0.00401357715529946	0.0164819	0.033646	0.0431981213993856	0.00561155844047212	0.0166388	0.00852104	0.599093661281549	0.000367782475689472	0.0162081	0.0586207	0.00044354026929567	0.01696533179406	0.0166805	0.0528568	0.00128895651567933	0.0141089144923881	0.0164168	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S2	sexPRS	0.0105417	0.300113554157371	0.00140767464216649	0.0101728	-0.00177569	0.861816460265189	4.10355423381719e-05	0.0102011	-0.00311875	0.755201285033359	0.000128630627978336	0.0100024	-0.0266627	0.00926146039783917	0.00931805790300591	0.0102433	-0.00595726	0.554555727698285	0.00047281903173912	0.0100804	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S3	PRS	-0.0386519	0.0193961871820701	0.0073943000179193	0.0165296	0.0364969	0.0275395446291407	0.00659466008163993	0.0165577	-0.0132959	0.41727980374273	0.000877228401493011	0.0163905	0.0545216	0.00103086259371641	0.0148892116354891	0.0166058	0.0532833	0.0012206776210112	0.0141541863925678	0.0164695	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S3	sexPRS	0.0143096	0.159658935478579	0.00267124556336584	0.0101749	-0.00244191	0.811094201117376	7.74235819603367e-05	0.0102162	0.009037	0.371384378326671	0.00106078390677426	0.0101092	-0.0197604	0.0521180766314678	0.00515681594276847	0.0101728	0.000470446	0.962890211450701	2.89483082764131e-06	0.0101109	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S4	PRS	-0.0461421	0.00504481703767101	0.0107396460477019	0.0164499	0.0412267	0.0117314234883433	0.00855654561630727	0.0163549	-0.00330704	0.840418663476552	5.42966268907817e-05	0.0164231	0.0400979	0.0140741319106553	0.0083973512661473	0.0163268	0.0681695	2.63159581901056e-05	0.0234729710363513	0.0162081	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S4	sexPRS	0.0126962	0.20801854092765	0.00214328881261709	0.0100832	-0.000699827	0.9444500370747	6.52792658730782e-06	0.0100434	0.00667935	0.508237835852549	0.00058480159255138	0.0100955	-0.00826007	0.405009271888696	0.0009349388392408	0.00991895	-0.0051498	0.607387059033131	0.000349358399870906	0.0100224	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S5	PRS	-0.0504015	0.00232537417853903	0.0127193181812533	0.0165454	0.0499487	0.00213216767736599	0.0126177666306712	0.0162579	0.00971104	0.554072183758576	0.000470272580770495	0.0164122	0.0236178	0.143832638551937	0.00300267625665506	0.0161564	0.0769386	2.69178806125741e-06	0.0298881524358995	0.0163813	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S5	sexPRS	0.011254	0.267401545997036	0.00167453096523242	0.0101465	-0.0039575	0.692159635629879	0.000209503690836226	0.00999516	-0.000402012	0.968307275464487	2.12012549885416e-06	0.0101179	0.00375332	0.70090308514118	0.000198399617619743	0.0097713	-0.0102005	0.311881269339631	0.00137946562909237	0.010086	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S6	PRS	-0.0496079	0.00275287074013751	0.0123673945530406	0.0165631	0.038842	0.0169216239024612	0.0076559916334471	0.016259	0.00986438	0.550140831173457	0.000478360438176966	0.0165073	0.023622	0.14402175763749	0.00300875768282391	0.0161669	0.084281	2.73088034167048e-07	0.0357126688698621	0.0163781	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S6	sexPRS	0.008703	0.388824396604422	0.00101506479320043	0.0100986	0.00466549	0.639864465870927	0.000292310775958443	0.00997096	0.000555701	0.956440783798549	3.98315379171413e-06	0.0101735	0.00435496	0.655565432822785	0.000268070695519536	0.00976312	-0.0145486	0.149551564551571	0.00279091522381983	0.0100943	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S7	PRS	-0.0526908	0.00144290538775278	0.0140432171916286	0.0165323	0.0389433	0.0164293679445788	0.00775192176033437	0.0162278	0.0144164	0.387873605967002	0.00101188048747444	0.0166947	0.0217277	0.179599053503588	0.00257696481923931	0.0161891	0.0766421	2.49546289731612e-06	0.0299058481008883	0.0162645	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S7	sexPRS	0.00967337	0.337128803960886	0.00126407620313363	0.0100773	0.00064536	0.948363285839348	5.615848970069e-06	0.00996472	-0.0018828	0.854472648935144	4.55293722007606e-05	0.0102649	0.0021817	0.822642291598513	6.82555399914686e-05	0.00973296	-0.00965214	0.335058814391608	0.00124360538140278	0.0100122	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S8	PRS	-0.0528576	0.00135265339764582	0.0141938509298932	0.0164881	0.0431576	0.00792798539998742	0.00951383676732082	0.01625	0.0137487	0.409432478092068	0.000922886179516583	0.0166663	0.0217689	0.177919308701305	0.00259413841233318	0.0161572	0.0780289	1.62453611126256e-06	0.0310124838523295	0.0162587	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	ftnd_dep	FTND sum score	S8	sexPRS	0.0106347	0.290143103656486	0.0015336326690769	0.0100528	-0.00132002	0.894609136952307	2.35483147832239e-05	0.009964	-0.00154842	0.879936456868751	3.08867008323191e-05	0.0102507	0.0019433	0.841472458095815	5.42703629022449e-05	0.00971565	-0.0106491	0.287260158599856	0.00151490949530232	0.0100064	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S1	PRS	-0.0126558	0.0578023450600827	0.00528717494086487	0.00666972	0.0112208	0.0975365941007146	0.0041190843254458	0.00677121	-0.0174607	0.00836071672711867	0.0101610817016513	0.00661921	0.00350534	0.604586212848445	0.000402864733501149	0.00676916	0.000747478	0.910851833739454	1.86672980050459e-05	0.00667581	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S1	sexPRS	0.00618376	0.132495590317288	0.00331497436520442	0.00411016	-0.00599409	0.148259409831329	0.00311235224611523	0.00414568	0.00961688	0.0186199799723556	0.00802458038365209	0.00408604	-0.00261973	0.527881730621106	0.000598582771158476	0.00414991	0.0025947	0.528012214333446	0.000592341849094489	0.00411156	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S2	PRS	0.00394372	0.559819634308067	0.00049919357534328	0.00676294	0.00986435	0.1430325432219	0.00318977385994759	0.00673448	-0.0121956	0.0637796140898253	0.00498216958880145	0.00657797	0.00539464	0.426216550818472	0.000950148819805713	0.0067795	0.0113356	0.08766290973733	0.00429128374750499	0.00663641	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S2	sexPRS	-0.004105	0.324867362180893	0.00141160648252409	0.00416932	-0.00481115	0.245253456683307	0.00199218659634217	0.00414022	0.00721192	0.0760962947933172	0.00454874304331909	0.00406521	-0.00423584	0.308630868391353	0.00155525850945718	0.00416024	-0.00346204	0.396562020029603	0.00105602048151161	0.00408342	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S3	PRS	-0.0147794	0.0288440202875968	0.00714949421763941	0.00676076	0.0204899	0.00224092559838993	0.0137456878337949	0.00670173	-0.0121281	0.0711288042258988	0.00482690867114868	0.00671945	-0.00125363	0.852670124912958	5.20570568613921e-05	0.00675013	0.0133552	0.044902849685228	0.0058804398724192	0.0066579	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S3	sexPRS	0.00672356	0.106234540515034	0.00389999216773535	0.00416176	-0.010588	0.0105635069516942	0.00962605098674401	0.00413999	0.00582726	0.159299822717695	0.00291684592230736	0.00413992	-0.000218275	0.957900923339547	4.16106500857308e-06	0.0041348	-0.00467288	0.254417684446535	0.00188877064579845	0.00409982	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S4	PRS	-0.0197618	0.00324516524187355	0.0130273054134583	0.00671141	0.018835	0.00470609079878371	0.011810789040961	0.00666163	-0.00717745	0.283975537233076	0.00169137787583936	0.00669843	0.00323114	0.626978718007412	0.000360592719772524	0.00664837	0.0223818	0.000710197244788366	0.0167334005241835	0.00660796	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S4	sexPRS	0.0075394	0.0676062040864306	0.00499819385977902	0.00412462	-0.0098899	0.0157056154486181	0.00862152344964754	0.00409305	0.00373449	0.363817506189004	0.00120895207560791	0.00411209	-0.00131196	0.746264639376831	0.000155977973549837	0.0040545	-0.00935263	0.0219560180997514	0.00762016386125593	0.00408121	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S5	PRS	-0.013556	0.043987338471822	0.00608480083817286	0.00672898	0.0209686	0.00165632929127642	0.0147054839466153	0.00666303	-0.00138298	0.835933171263056	6.30748622156327e-05	0.00667765	0.00597944	0.360480057502622	0.00127279069815318	0.00653841	0.0248198	0.000198219485856255	0.0205690107485541	0.00666622	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S5	sexPRS	0.00371159	0.369338292497099	0.00120449691629565	0.00413423	-0.0109549	0.00740608798869385	0.0106162956774455	0.00408951	0.000239678	0.953527961947927	4.98363490549901e-06	0.00411259	-0.00182779	0.645976246998121	0.000311149120678214	0.00397883	-0.0101548	0.0132555228051333	0.00904101212493213	0.00409889	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S6	PRS	-0.0155367	0.0212868808802651	0.00802232828001917	0.00674521	0.0212122	0.00146128901133049	0.0150999687367037	0.00666315	-0.00149577	0.824260924697759	7.27363733787327e-05	0.00673539	0.00987001	0.131532965421692	0.00347372477907036	0.00654398	0.0230834	0.00054249961891491	0.0177161292926199	0.00667069	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S6	sexPRS	0.00491483	0.233081170982865	0.00214081499576134	0.00412124	-0.0108741	0.00777088229986725	0.0105013052920819	0.00408398	0.00011597	0.97770268026517	1.14720854217669e-06	0.00414917	-0.00436294	0.273035827475279	0.00177928624227204	0.00398012	-0.00950502	0.0206792686954301	0.00787801216312452	0.00410707	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S7	PRS	-0.015653	0.0200432407486358	0.00819593560541071	0.0067294	0.0229113	0.000565192239281315	0.0177439246110335	0.0066422	-0.0018299	0.7881508223269	0.000107814364489797	0.00680962	0.00627106	0.335787711017429	0.00141961058376264	0.0065148	0.0268101	5.36317057564246e-05	0.0242005111109574	0.00663342	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S7	sexPRS	0.00452565	0.270578255655292	0.00182972542809218	0.00410744	-0.0114925	0.00481987054096875	0.0117773259799339	0.00407576	8.58411e-05	0.983641647380333	6.25864286707895e-07	0.00418649	-0.00246813	0.53255367724119	0.000577683874374765	0.00395443	-0.011717	0.00406904394047391	0.0121192171400857	0.00407733	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S8	PRS	-0.0153852	0.0220542774736396	0.00795239587519023	0.00671862	0.0224755	0.000743259368450662	0.0170634242234189	0.00666025	-0.00034214	0.959887635823032	3.7795397084397e-06	0.00680248	0.00625291	0.33593389320543	0.00141543806480253	0.00649791	0.0269803	4.86638122795055e-05	0.0245202825402023	0.00663811	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	dsmiv_conductdx	DSM4 conduct disorder	S8	sexPRS	0.00425404	0.299524106971316	0.00162285733424822	0.00410016	-0.0113228	0.00553322799383076	0.0114581056320056	0.00408017	-0.000514868	0.902044015484686	2.25835451084114e-05	0.00418306	-0.00247907	0.5298788413496	0.000584072748315342	0.00394617	-0.0117311	0.00404376698228049	0.0121575115338051	0.00407944	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S1	PRS	-0.00949079	0.0808772893346408	0.00436266518806872	0.00543616	0.00544978	0.32430002114395	0.00142565244532411	0.00552869	-0.00827828	0.126197673786714	0.00335119382814472	0.0054126	-0.007108	0.19770000169207	0.00243050474986867	0.00551756	0.00541674	0.319351658767075	0.00143834574627758	0.00543926	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S1	sexPRS	0.00503353	0.133686278002575	0.00322272262267941	0.00335593	-0.00209379	0.536884451764818	0.000557200052581211	0.00339042	0.00450509	0.178692185257453	0.00258382777823949	0.0033497	0.0037289	0.270931904196366	0.00177940702653009	0.00338682	-0.00135341	0.686795216490072	0.000236461019224576	0.00335647	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S2	PRS	-0.00415972	0.45059219846061	0.000814868857020805	0.00551344	0.0056614	0.303095076725602	0.00154160571434604	0.00549708	-0.0027774	0.604787581948933	0.000379133104937965	0.00536643	-0.00703055	0.204290084133798	0.00236781616520031	0.00553788	0.00920602	0.0893313281908753	0.00415283539005862	0.00541797	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S2	sexPRS	0.00185676	0.586229830336712	0.000423742033490324	0.00341108	-0.00169177	0.617194327257809	0.000361424459205792	0.00338454	0.00224978	0.498720742812566	0.000649489880240119	0.00332543	0.00359079	0.291101508524074	0.0016398577927357	0.00340106	-0.00303697	0.363274010015582	0.00119231735226218	0.00334026	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S3	PRS	-0.0139045	0.011669444687558	0.00928485546237088	0.00551191	0.0145548	0.00779063169347609	0.0101765826785459	0.00546812	-0.00448232	0.414369050938641	0.000967368500817148	0.00549118	0.00405364	0.461487502344854	0.00079860843599774	0.00550438	0.0106181	0.0509328845936231	0.00545387683067106	0.00543857	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S3	sexPRS	0.00599995	0.0774267267051181	0.00455683296869873	0.00339735	-0.00677285	0.0450421825966396	0.0057791755779723	0.00337864	0.00277351	0.413207937817513	0.000969497852371097	0.00338932	-0.00146716	0.66435891098889	0.000275838031757258	0.00338117	-0.00394309	0.240548555178649	0.0019732678014171	0.0033595	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S4	PRS	-0.01731	0.00158217528621176	0.0146655519721795	0.0054772	0.0151197	0.00527524686576284	0.0111670045631537	0.00541813	-0.00166356	0.761162593916508	0.000133315275513109	0.00547285	0.0130314	0.0156666894251937	0.00860577993621182	0.0053912	0.00791988	0.142395104184415	0.00307421381352417	0.00539836	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S4	sexPRS	0.0069592	0.039114010124725	0.00624828519070555	0.00337275	-0.00741955	0.0261568715778378	0.00711963987714684	0.00333563	0.00114464	0.734153718221385	0.000166642972014072	0.00337037	-0.00573464	0.0829482627403949	0.00437257318133941	0.00330704	-0.0022115	0.50849166764988	0.000625134363629285	0.00334457	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S5	PRS	-0.0178588	0.00113301702871023	0.0154949606221198	0.00548399	0.0145063	0.00750600218612961	0.0103265783061413	0.00542439	0.00213931	0.694734361504868	0.00022144946520427	0.00545111	0.0114156	0.0309379029305027	0.00680669256741778	0.00528918	0.0116751	0.0317285348979482	0.00667791289817893	0.00543475	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S5	sexPRS	0.00709956	0.0355662048085296	0.00646623152124736	0.00337713	-0.00717668	0.0316035662897564	0.00668507088391348	0.00333829	-0.000771145	0.818643321235711	7.56945568815624e-05	0.00336306	-0.00463765	0.152625886707499	0.0029391016424024	0.00324205	-0.00448782	0.180530789514477	0.00259088325623614	0.00335099	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S6	PRS	-0.0161663	0.00328548455025547	0.0127440310036603	0.0054975	0.0112404	0.038503338243744	0.00622115234030762	0.00543058	0.00518439	0.345784152936797	0.00128209444029301	0.00549858	0.0105607	0.0461941622527019	0.00583510015361075	0.00529635	0.0109202	0.0445076541458464	0.00581745661822961	0.00543394	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S6	sexPRS	0.00640105	0.057393443237063	0.00532803732180145	0.0033679	-0.00537995	0.107146698309129	0.0037715146608812	0.00333878	-0.00214153	0.528211556618197	0.0005739870116302	0.00339511	-0.00438113	0.176909970794425	0.00263246315797112	0.00324417	-0.00397768	0.235821636795084	0.0020242909910959	0.00335501	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S7	PRS	-0.0169644	0.00198857812538639	0.0141248243934738	0.00548466	0.0128118	0.0178430725901718	0.00814091466753126	0.00540719	0.00972139	0.0803168343105343	0.00446458738512065	0.00555795	0.00924746	0.0794220534973075	0.00452933998634129	0.00527132	0.0137975	0.0106585273854153	0.00940440141268561	0.00540154	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S7	sexPRS	0.006534	0.0514842656264781	0.00559609319064251	0.00335465	-0.00658528	0.0479705406360074	0.00567373234093228	0.00332932	-0.00481512	0.159474050548048	0.00288939245064301	0.00342229	-0.00344489	0.285440827204112	0.00165123004660419	0.00322478	-0.0052606	0.114329586831915	0.00358438746787831	0.00333114	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S8	PRS	-0.0171031	0.00179914322784425	0.0144192957942488	0.00547704	0.0129405	0.0170171508436931	0.00829950632647722	0.00542149	0.00950038	0.0869812451700879	0.00427578486668921	0.00555002	0.00865092	0.0999515277534099	0.0039751524507055	0.00525796	0.014836	0.00605886862585897	0.0108784808785596	0.00540397	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	aspddx4	DSM4 antisocial personality disorder	S8	sexPRS	0.00664392	0.0473015527616196	0.00580802764850289	0.00334887	-0.00671838	0.0438901034223145	0.00591884490608906	0.00333337	-0.00460028	0.178401719766108	0.00264527928427116	0.00341819	-0.00318777	0.322004416630688	0.00141698745089505	0.00321862	-0.00579757	0.0819303284620259	0.00435674258342335	0.00333225	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S1	PRS	0.00703206	0.683791880956461	0.000235880954469512	0.0172646	0.0201811	0.249013334356609	0.00192542220188703	0.0175055	-0.0178352	0.297957188063634	0.00153198980972235	0.0171344	-0.0287466	0.100407441770301	0.00391521118322076	0.0174954	-0.00350851	0.839145412546797	5.94310406598901e-05	0.0172838	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S1	sexPRS	0.00114685	0.914082700599815	1.64767452699168e-05	0.0106294	-0.00456942	0.669835778440419	0.000261365130990741	0.0107165	0.00995162	0.34615826101515	0.00124172313647459	0.0105629	0.0207578	0.0527302670498787	0.00543071558607629	0.010714	0.00824204	0.438146117183778	0.000863675928680954	0.0106298	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S2	PRS	0.0162941	0.351259544560209	0.00123140485893964	0.017479	0.0249971	0.151094320400219	0.00295995746516792	0.0174095	0.00438041	0.796654093325167	9.28805874278515e-05	0.0169988	-0.0278099	0.112906478137565	0.00364878957100357	0.0175406	-0.00879051	0.608909555161289	0.000372914798673994	0.0171806	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S2	sexPRS	-0.00216529	0.840834235645422	5.67548170864646e-05	0.0107815	-0.00729278	0.495626804611474	0.000661457143105292	0.0107023	-0.00397032	0.705169138364655	0.000199215851921693	0.0104933	0.0183819	0.0872903038196682	0.00423240829559742	0.010749	0.00715926	0.497936939687573	0.000652570917477097	0.0105629	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S3	PRS	-0.0238395	0.172508971300936	0.00268806189321979	0.0174735	0.0205882	0.235654844051053	0.00200542683859838	0.0173591	0.0110518	0.524750467450221	0.000579205722773175	0.0173751	-0.0307774	0.0781290384423022	0.00453406751224834	0.0174683	0.0055321	0.748276864068666	0.000145804971394889	0.017238	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S3	sexPRS	0.0144974	0.177792013903328	0.0026201652078597	0.010757	-0.00574685	0.591780505497635	0.000409791817602182	0.0107161	-0.00435347	0.683836047598222	0.000235255115690038	0.0106899	0.0185369	0.0831094812674235	0.00433664615788845	0.0106954	0.00259371	0.806791353300162	8.40883958113039e-05	0.0106049	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-inclu	depdx	Depressive disorder	S4	PRS	-0.0212561	0.221495182571511	0.00217797069234806	0.017385	0.0292965	0.0890143553418225	0.00412916662359445	0.0172246	0.0186394	0.281672983011889	0.00164834235208185	0.0173124	0.00250798	0.883963444826965	3.13932882251121e-05	0.0171836	0.0115297	0.500679122631342	0.000641672557539003	0.0171202	0.000714285714285714
